id,name_raw,product_core_id,confidence,super_class
57e1d985-1009-4807-b5fa-c1886574132d,"Соус чеддер для запекания Гурмикс серия Food Service (1,000 кг)",condiments.sauce,0.3,condiments.sauce
cc3cb9f7-826e-434a-8f0a-e65baed14229,"Соус черный перец Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
fe7bd169-225a-46a9-87e7-8cc1f6c42c3b,"Смесь панировочная Острая Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
2f92a58c-99bb-40a6-a771-05b9755ad76d,"Соус карри Гурмикс серия Food Service (1,000 кг)",condiments.sauce,0.3,condiments.sauce
392d8a7a-904f-4835-910b-338e9c2c4d2c,"Соус горчичный Гурмикс серия Food Service (1,000 кг)",condiments.sauce,0.3,condiments.sauce
0dc33030-154c-4667-9507-e9c42c5507bb,"Смесь панировочная Нежная Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
d85ec905-8ff3-4fee-b1d9-064bf1b397c1,"Маринад Грузинский Гурмикс серия Люкс (5,000 кг)",condiments.sauce,0.3,condiments.sauce
0f0dd076-2ce6-4016-ae4a-9b27ead89b00,"Соус Перцовый жгучий Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
6fdf9ba4-4c15-4dad-bfce-f8ac0163adf1,"Соус Чили-манго Гурмикс"" Food Service ( 1,000 кг ) упак.",condiments.sauce,0.3,condiments.sauce
b2a5c2bc-f1d9-4ebd-836c-cd541c4c7cfc,"Основа для супа Фо Бо Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
30726789-cbf0-4990-ba45-1f4370f0b377,"Соус Брусничный Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
f086cd2a-64aa-4157-9b61-e1fd23079cbd,"Соус Glassa с добавлением бальзамического уксуса МОДЕНЫ с ароматом чеснока и розмарина пл/бут.(0,250 мл/0,313 кг)",condiments.sauce,0.3,condiments.sauce
f8f38369-a976-4721-b430-9620f9a9d1c1,"Соус Glassa с доб бальз укс МОДЕНЫ с аром белого трюфеля пл/б (0,250 мл/0,313 кг)",condiments.sauce,0.3,condiments.sauce
a6e8ea12-3f2c-4b8a-8535-f79c94939a56,Соус Glassa с добавлением бальзамического уксуса МОДЕНЫ пл/б (500 мл) Carandini,condiments.sauce,0.3,condiments.sauce
eeb63550-2b72-40cd-b008-1cd94884d5cc,Соус Glassa белый на основе концентрированного виноградного сусла и винного уксуса пл.б (500 мл) “CARANDINI”,condiments.sauce,0.3,condiments.sauce
be8a2e9d-fb63-4e27-820a-01d26f4208be,"Соус с добавлением бальзамического уксуса МОДЕНЫ со вкусом и ароматом лесных ягод CARANDINI пл.бут (0,250 мл) кор. .",condiments.sauce,0.3,condiments.sauce
27eed391-f851-4492-b0fa-5e166bd23047,"Уксус бальзамический Modena IGP Carandini пл. канистра (5,315 кг/ 5 л)",condiments.spice,0.3,condiments.spice
4977b33e-a919-4ab6-abb4-0716ac20638f,"Смесь для пригот мясного соуса Деми Глас "" АРИКОН ПРОФИ"" ведро (1,500 кг) упак.",condiments.sauce,0.3,condiments.sauce
c6e80b8c-81de-46bb-833c-bfca34c57d6e,"Кумин молотый (зира) банка 0,450 кг Рубикон",condiments.spice,0.3,condiments.spice
b0342e74-552f-40a9-973b-ac824bcb2de7,"Смесь специй 5 перцев дробленая банка 0,500 кг Рубикон",condiments.spice,0.3,condiments.spice
f84b13f2-8e59-4238-9d21-eb0ad5366c34,"Смесь специй Карри Золотой п/банка 0,500 кг Рубикон",condiments.spice,0.3,condiments.spice
00c8a669-29b2-44f8-8932-9b378a1fef5c,"Смесь специй Тикка Масала банка 0,560 кг Рубикон",condiments.spice,0.3,condiments.spice
09e6a345-b48d-486a-87b8-7535ecb51dc0,"Смесь специй для плова пакет 1,000 кг Рубикон",condiments.spice,0.3,condiments.spice
63c927f6-7bbf-4888-8d7f-7fddeef94509,"Смесь специй для картофеля банка 0,500 кг Рубикон",condiments.spice,0.3,condiments.spice
c92c520c-9329-4112-944f-781ec6d17da3,"Смесь специй для глинтвейна 1,000 кг",condiments.spice,0.3,condiments.spice
